,DSI_Title,Text,category
51,JKS_Doc1_The-Lord-of.docx,"'The Lord of the Rings: The Return of the King': THR's 2003 Review



The Return of the King. The sequel went on to win 11 Oscars at the 76th Academy Awards, including best picture and director. The Hollywood Reporter's original review is below. 



An epic success and a history-making production that finishes with a masterfully entertaining final installment, New Line Cinema's adaptation of J.R.R. Tolkien's The Lord of the Rings is a soaring legend in its own day and destined to be cherished for many ages to come. The Return of the King is the longest and most complicated of the three Rings films and probably fated to be the biggest moneymaker. Sure to be an Oscar contender in many categories and a breathtaking argument for director Peter Jackson winning every award there is to give, King has none of the usual deficiencies that frequently scuttle third films.



Frodo and Sam (Elijah Wood and Sean Astin), guided by the vengeful Gollum (again a wondrous combination of special effects and Serkis' inspired performance), finally enter Mordor, but the divisive influence of the Ring almost ends the fellowship of the two heroic Hobbits. When the three infiltrators pass by Minas Morgul (the dead city where the Nazgul reside), they watch another army of Sauron march to battle under the command of the Witch-king.



Eventually, this Black Captain of the Nazgul, who rides one of the dragonlike beasts first seen in Towers, has a fight with Eowyn and Merry in the Battle of the Pelennor Fields, outside the walls of Minas Tirith, that readers have been waiting decades to see. It's a gloriously crowd-pleasing moment, while overall the lengthy siege is tremendously exciting and visually unparalleled.



Huge elephan-tlike Mumakil and trolls pushing the giant battering ram known as Grond join hordes of Orcs in a gargantuan assault on Minas Tirith, a fight which faithless Denethor turns away from when he gives into fear and fatherly pride by sending Faramir to certain death. It's the leadership-tested Gandalf who commands the defense of the city. Although Denethor comes off too as enigmatic compared to the original material, he sure has a spectacular final scene.



Jackson and co-writers Philippa Boyens and Fran Walsh make noteworthy departures from Tolkien, including such crucial moments as what happens when Frodo is finally standing on a ledge over the Crack of Doom inside the volcano where the ring must be destroyed, and how Aragorn makes use of the Army of the Dead that only he can command. 



There are only brief moments with the saga's Elvish beauties: Arwen refuses to abandon Aragorn. Galadriel makes a crucial connection with Frodo near the story's climax. Dwarf fighter Gimli provides much-appreciated humor with his sarcastic remarks. Fearless Elf bowman Legolas delivers the best battlefield action, while wise Elrond provides Aragorn with the restored sword that defeated Sauron long ago.



The thunderous conclusion to the story of the Ring that includes the end of Frodo's journey and the battle outside the Black Gate winds down to a sublime denouement, leaving only 20 minutes to wrap up when Tolkien took a hundred pages.",0
52,DLC_DOC2_Parasite_Gisaengchung_Film.docx,"Korean creature-feature maestro Bong Joon-ho returns to Cannes with a dark family farce where the only monsters are human.

South Korean auteur Bong Joon-ho launches a sustained attack on the lifestyles of the rich and shameless with his latest Cannes competition contender, Parasite. He ditches the metaphorical layers and adopts a register closer to social realism, albeit spiced with dark satire and noir-ish thriller elements. Whatever the horror-movie connotations of that double-edged title, the morally flawed monsters in Parasite are entirely human.

Parasite is cumbersomely plotted and heavy-handed in its social commentary.That said, this prickly contemporary drama still feels more coherent and tonally assured than Snowpiercer or Okja, and packs a timely punch that will resonate in our financially tough, politically polarized times. 

From the opening scene, Bong sets up a stark visual contrast between the unequal social castes at play here. Disheveled patriarch Ki-taek (Song Kang-ho) and his family are crammed into a sunken, cluttered, bug-infested basement apartment at the end of a shabby street on the wrong side of the tracks. Ki-taek, his wife Chung-sook (Chang Hyae-jin), son Ki-woo (Choi Woo-shik) and daughter Ki-jung (Park So-dam) are all penniless and unemployed, unable to even hold down a lowly shared job folding cardboard pizza boxes. Without bad luck, they would have no luck at all.

But fortune favors the bold, especially when the bold are armed with flexible ethics and sharp forgery skills. Following a tip from a well-connected pal, Ki-woo lands a sweet job as a private tutor for Da-hye, the high-schooler daughter of wealthy corporate CEO Mr. Park and his glamorously vacant wife Yeon-kyo. In contrast to Ki-taek’s family, the Parks live high above the city in an airy, spacious, pristine modernist mansion shielded by thick concrete walls. A quick-thinking opportunist, Ki-woo spots a chance of securing jobs for his entire clan with the Parks, playing on their snobbish aspirations like a virtuoso. The plan runs smoothly, even if it means callously displacing the family’s existing domestic staff.

Initially a little slow to set up its dynamic tension, Parasite peaks during its lively mid-section as a fast-paced, black-hearted, Coens-esque farce before climaxing with a chaotic orgy of vengeful violence. As ever, Bong’s bludgeoning attacks on economic injustice have more passion than nuance, while a superfluous coda about secret coded messages is a clumsy twist too far. A good 15 minutes of the pic’s generous two-hour-plus running time could be comfortably trimmed.

Nonetheless, Parasite is generally gripping and finely crafted, standing up well as Bong’s most mature state-of-the-nation statement since Memories of Murder in 2003. The performances are uniformly solid, with special credit due to the child and teen actors. Hong Kyung-pyo’s high-gloss cinematography combines lustrous candy-shop colors with kinetic precision, while Lee Ha-jun’s production design is typically superb, especially the elegantly minimalist Park family mansion, which serves as both deluxe fortress and sinister prison. Spliced into Jung Jaei-il’s dread-laden score, fragrant bouquets of classical music provide bustling comic counterpoint as well as wry commentary on the snooty cultural values being slowly eviscerated onscreen.",1
53,KWB_Doc1_Artemis-Fowl-Review.docx,"For starters, it’s no Harry Potter. But when Aretmis Fowl debuts on Disney + on June 12th, you’ll wonder why this fussed-over and broken film version of Irish author Eoin Colfer’s young-adult bestseller — about a 12-year-old criminal mastermind — had to be this dramatically inert and emotionally barren. Colfer once described his fantasy series of eight Artemis novels as “Die Hard with fairies.” If only. What’s on screen comes up short on excitement despite the presence of some heady talent at the helm.. Try as they might, their efforts never achieve liftoff for a production that’s been languishing in development hell since the dawn of the 21st century. Colin Farrell, who seems to enjoy letting out the natural Irish lilt in his voice. Too bad he disappears from the film and his son’s life so often, leaving Arty (as dad calls him) rattling around in the luxurious Fowl manor in the care of Domovoi Butler (Nonzo Anozie). Arty dresses in Men in Black suits and shades, but his purported evil genius is nowhere in evidence. This is not Colfer’s morally compromised tween villain, but a relatable lonely boy who is glimpsed early hopping on a surfboard before schoolto show why Ireland is indeed “the most magical place on earth.”Sadly, said magic is otherwise in short supply. As the film begins, we learn that Arty’s mother has died, and Dad is a person of interest in some of the biggest robberies of the last 10 years (the Rosetta Stone and the Book of Kells are missing). Artemis Sr. keeps a lot of secrets — wait until you see his basement — but he does find the time to teach his boy about leprechauns, banshees, sprites, goblins and the fairies who live underground. Blarney? The movie comes front-loaded with exposition to help those who never read all or any of the books. Most of the verbalizing emanates from Mulch Diggums (Josh Gad), a giant dwarf (?) being questioned throughout the film by MI6. It helps that the fairies are ruled by Commander Root, cheekily played by Dame Judi Dench with a shock of white hair and voice that sounds like she gargled with gravel. Or something like that. Shaw, a prototypical sweet kid, isn’t given a chance to portray the Arty of the books, who came off like a calculating Mini-me of Die Hard villain Hans Gruber. Luckily, the movie is purloined right out from under Shaw by the delightful McDonnell, who plays Holly like pixie with attitude, a Tinker Belle so eager to become a real soldier in the fairy army that she could bust.The Disney version of Artemis Fowl covers everything in a blanket of bland that suggests the dull juvenilia  rather than the vigorous battle between good and evil that marked the novels. Instead, worlds collide at an Italian wedding where an escaped goblin goes on a rampage. “Most humans are afraid of gluten,” says Mulch, noting that there’s no way they can handle a goblin. The best way to handle this relentlessly nice movie that deserved a touch of nasty, is to enjoy the few flashes of what have been before the sheer heaviness of the production stomps out all the fun.",0
54,JC_Doc2_Terminator-Judgement-Day.docx,"While ""The Terminator"" was a great horror film, ""Terminator 2: Judgment Day"" is a great action film. While ""The Terminator"" was about the horror of an unstoppable harbinger of a technologically-advanced but soul-dead present, ""Terminator 2"" is, like so many action films before it, a paradoxically violent screed against violence. The film's reactionary politics are essentially dated, though there are several modern fanatics who embody the paranoiac impulses that compel self-styled freedom fighter Sarah Connor (Linda Hamilton) to fight against mental institutions, the police, and common sense to stop artificially-intelligent computer system Skynet from obliterating humanity in a nuclear war. 

But it's important to note that Sarah is not the heroine of ""Terminator 2"" as she was in ""The Terminator,"" but rather a supporting character who helps raise both estranged son John (Edward Furlong) and cyborg bodyguard/surrogate dad T-101 (Arnold Schwarzenegger). The T-101 is the main character in ""Terminator 2"" since he, as he boasts, is a ""learning machine,"" capable of progressive adaptation. This was the path to war in the era of George H.W. Bush bipartisanship: using one lethal system to combat a more threatening system. Robots don't kill people—people kill people. 

The T-101's burgeoning ersatz humanity makes Schwarzenegger a perfectly re-purposed tool. Director James Cameron had to convince the Austrian Oak to turn his humanoid baddie into a good guy, a jarring transition that was partly difficult for Schwarzenegger to stomach due to the prior failure of ""Conan the Destroyer,"" another sequel that was relatively lighter than its predecessor. But the T-101's role change works as well as it does because viewers—both then and now—don't necessarily expect Schwarzenegger's deadpan killing machine to be capable of serving as anybody's Jiminy Cricket-like moral compass. Still, that's exactly what the T-101 does when he re-unites John with Sarah, and learns from both characters first-hand the value of preserving human life.

The T-101's change from a villain to a hero also reflects the ambivalent optimism at the heart of ""Terminator 2."" Some cogs in the system can be retrained, but not all systems are benign. The psychiatric institution, represented by vainglorious Dr. Silberman (Earl Boen), is tellingly dismissed since it keeps singular iconoclasts like Sarah down, and convinces them that they must genuinely want to re-assimilate rather than just mimic a desire to change (in ""Terminator 2,"" bad machines are good mimics, but good people are bad mimics). The cops, represented by the confounded detectives who interrogate Sarah about her connection to the T-101 and the gas-mask-making SWAT team that tries to prevent the destruction of Skynet, are ineffectual, and hampered by a lack of emotional inspiration. 

But nuclear families, like the ones that surround well-meaning scientist Miles Dyson (Joe Morton) and good-natured survivalist Enrique Salceda (Castulo Guerra), are all positive since they represent a bright future that must be protected (hope must be preserved and defended instead of cultivated and maintained). So it makes sense that Sarah stops being a machine-like human, and starts acting like a human machine when she encounters Miles and Enrique.",0
55,OHU_Doc1_Sorry-To-Bother.docx,"Boots Riley’s “Sorry to Bother You” is an adrenalin-shot of a comedy and a fearless dissection of identity politics, corporate malevolence, and the American tendency to look the other way when confronted with horror. In this brilliant satire, people gather around their TVs every night to watch a show called “I Got the Sh*t Kicked Out of Me” and embrace a new lifestyle called WorryFree, which is very clearly corporate slavery advertised as something good for you. 

Don’t worry. “Sorry to Bother You” is no message-heavy, standard social commentary flick. It is a hysterical comedy, one of the funniest movies of the year. Just as in the music he created with The Coup, the message never gets in the way of the rhythm. Riley’s film wants, first and foremost, to entertain you, and it almost certainly will do that, especially if you’re willing to go with it on a funky journey, no matter where it takes you.

When he’s advised by a colleague (played by Danny Glover) to use his “white voice,” Cash starts to move up the corporate ladder quickly, eventually getting access to the golden elevator taken only by the “power callers.” They sell things people really shouldn’t be selling, and Cash is good at that too, drawing the attention of the maniacal Steve Lift (Armie Hammer) and the disgust of Detroit and his fellow co-workers, who have been struggling to unionize for worker’s rights.

There have been stories of men who sold their souls for success since people put pen to paper, but Riley loads his Faustian saga with enough social commentary to fill a dozen comedies. Every scene feels like it works on multiple registers. It’s much harder than it looks to make people laugh and think at the same time, and it’s that ingenious balance that makes Riley’s script for “Sorry to Bother You” so special. It never loses sight of its need to entertain along with the fact that it serves as a wake-up call for viewers to ask more questions about their priorities and those of people in power. It’s also cinematically striking, especially for a debut. From the fantastic costume design to the visual flights of fancy—such as when Cash and Detroit’s garage apartment literally transforms as Cash makes more money and a literal nod to Gondry in a corporate Claymation video—“Sorry to Bother You” has a confident visual language that so much comedy lacks. 



Great satires don’t hold back, and Riley turns most of his choices up to 11. That riskiness leads to a final act of insanity that will lose some people—both times I’ve seen the movie you could sense part of the theater tuning out as the movie takes a turn into sci-fi. For me, I love it when a filmmaker doesn’t pull back from the edge, but goes right over it. So while that part of the film may be weaker than what came before, I still respect the willingness to go there.",1
56,YG_Doc1_Frozen.docx,"Walt Disney Animation gives Hans Christian Andersen's story, ""The Snow Queen"", their own take by rather telling it as a traditional Disney princess movie, since it's probably too difficult for the original story to a have a faithful film adaptation. The film, like any of the genre's classics, is purely delightful and undeniably heartwarming. 

The major part of the story that has changed is it's now about a relationship of two sisters. It's an interesting choice for the plot, providing more themes to fit to the other. There is a sense that it might break some grounds to the usual form of the genre, though halfway through the film somewhat follows the same mold, which there's the typical fairy tale question about what true love really is, but eventually it manages to deliver something much clever in the end. Instead of fulfilling romantic dreams, it rather acknowledges how powerful real love can bring. It's sometimes a bit obvious, but that certain kind of heart feels quite sincere and it triumphs for it. Whatever else is left about the storytelling is it needs to work more on its pacing. It seems too quick, though animated movies have always been into faster pace, but this one palpably doesn't have enough time for breathing unless it importantly needed to. It's a very minor thing to complain about, but it's hard to avoid noticing it.

One thing that it never fails recapturing is definitely the traditional magic. All the things you loved are right here!: great characters, adventurous tone, and magnificent musical numbers.The film benefits by its cast: Kristen Bell and Idina Menzel are both admirable as Anna and Elsa, while the rest are also full of personality. What brings it to the table even more are the songs. There is a sense of Broadway indeed, blending it with its wondrous animation makes it more captivating. The most memorable among is the ""Let It Go"" scene that brings a lot of impact, it's easily the best of its musical set pieces, giving a grand scale of bombast and emotion. The rest of the plot are just comedy and action, but the film has a better core which made these parts the least of what we should talk about.

There's plenty of magic and heart to be found in Frozen, in spite of a slight mess through the storytelling. As an adaptation, it is able to be inventive, otherwise it's simply a lovely fairy tale movie that has the charm of the old Disney classics, but really, it's not in those heights yet. It's just a reminder that these movies can still wake up our inner child no matter what age we're in. I mean, why doubt quality?; rich setting, compelling characters, and all. Having these kinds of cinematic experience always feels like a rewarding treat. There are also remarkable songs that are worth listening within its visual splendor. And so, Frozen turns out to be as spectacular as we wanted to be.",0
57,MT_Doc2_New_Storm_Frozen2.docx,"It’s likely that we are all familiar with the Princesses of Arendelle, Anna (Kristen Bell) and Elsa (Idina Menzel). Well, it would be hard not to be after the massive hit Disney had on their hands with Frozen back in 2013 and now the highly anticipated sequel is out in theaters. Once again, the audience follows Anna and  Elsa alongside their compatriots Olaf (Josh Gad), Kristoff (Jonathan Groff) and Sven as they try to uncover a mysterious force that has put Arendelle and all its residents in grave danger. 



With a call similar to a siren’s that only Elsa can hear, she and Anna set off on a journey to discover where the song might be coming from and how it could possibly be the key to unlocking the source of Elsa’s powers, and the truth about Arendelle’s past. With a new mystery set out before them, the quintet embark on a new adventure which includes meeting new allies such as Lieutenant Mattias (Sterling K. Brown), Honeymaren (Rachel Matthews), Ryder (Jason Ritter) and Yelana (Martha Plimpton).



Where the film really shines is its voice cast. What Bell, Menzel, Gad and Groff brought to their characters of Anna, Elsa, Olaf and Kristoff respectively in the last film is back, and dare I say they’re even better in Frozen II. What made the characters much beloved after the first film is still in-tact in the sequel. With new experiences to be had, it’s interesting to see where the characters find themselves. In conjunction with the returning cast we have newcomers Brown, Ritter, Matthews and Plimpton who all do an equally good job with their respective characters. While they do not have the same amount of screen time or lines as their counterparts, all four do great work and it’s a treat to watch their characters interact with Anna, Elsa, Olaf, Kristoff and Sven. 



In Frozen II, all of the characters have to weather new storms in a plethora of forms, most of which deal with various changes that are happening in their lives. All are seeking happiness and a way to save Arendelle, but they are all also trying to deal with personal happenings. Due to this, we see our characters in places we haven’t seen them before and the voice cast navigates these changes with ease. It truly makes for some of the film’s best moments and the way that change is explained as something to be embraced and not feared (even if it is a change we do not necessarily want), is very well done.



Directed by Chris Buck and Jennifer Lee, Frozen II delves deeper into the world of magic than was previously seen in the first film. The main plot of the film is one that’s intriguing as its likely that many have wondered about the source of Elsa’s ice powers, and this sequel strives to rectify this with answers for the audience. However, the storyline suffers from a few choppy moments and is not always totally cohesive, which ultimately affects the film’s pacing – making it seem longer than it truly is.",0
58,KV_Doc2_Anyone-who-cares.docx,"Anyone who cares about movies must surely have heard something about the plot. This is a movie that has inspired an annual convention and the Church of the Latter-Day Dude. Its star, Jeff Bridges, has become so identified with the starring role that when he won the 2010 Oscar for Best Actor, Twitterland mourned that his acceptance speech didn't begin with, ""The Dude Abides."" These words are so emblematic that they inspired a book title, The Dude Abides: The Gospel According to the Coen Brothers, by Cathleen Falsani. This is a serious book, though far from a dreary theological work.



The Dude is Jeff Lebowski, an unemployed layabout whose days are spent sipping White Russians and nights are spent at the bowling alley. There is always a little pot available. He has a leonine mane of chestnut hair, a shaggy goatee, and a wardrobe of Bermuda shorts, rummage sale shirts, bathrobes and flip-flop,. He went to Woodstock and never left. He lives in what may be the last crummy run-down low-rent structure in Malibu. Trust the Dude to find it.



In the film, Jeff Lebowski tells the millionaire's daughter (Julianne Moore) that in his youth he helped draft the Port Huron Statement that founded Students for a Democratic Society, and was a member of the Seattle Seven. In real life Jeff Dowd was indeed one of the Seattle Seven, and remains so militant that at Sundance 2009 he took a punch the jaw for insisting too fervently that a critic see ""Dirt,"" an ecological documentary Dowd believed was essential to the survival of the planet. True to his credo of nonviolence, the Dude did not punch back.



In ""The Big Lebowski,"" our hero has left politics far behind, and exists primarily to keep a buzz on, and bowl. He is never actually drunk in the movie, and always far from sober. His bowling partners are Walter Sobchak (John Goodman) and Donny Kerabatsos (Steve Buscemi). Walter, even taller than the Dude, is a proud Vietnam veteran and the strategist of the three. He and the Dude never mention politics. Donny is their meek sidekick, always a step behind the big guys. 

Details of the plot need not concern us. It involves a mean-tempered millionaire in a wheelchair who is the Big Lebowski (the Dude becomes, by logic, the Little Lebowski). He broods before the fire in a vast paneled library, reminding me of no one so much as Major Amberson in ""The Magnificent Ambersons."" His trophy wife Bunny (Tara Reid) appears to have been kidnapped. This leads indirectly to the Dude being savagely beaten by hit men who mistake him for the Big Lebowski. Well, how many Jeff Lebowskis can there be in Malibu? One of them urinates on The Dude's rug, which he valued highly (""it pulled the room together""), and the whole movie can be loosely described as being about the Dude's attempts to get payback for his rug.



The film is all about Jeff Lebowski's equanimity in the face of vicissitudes. He is pounded, water-boarded, lied to and insulted. His rug is pissed on and his car set aflame. He is seduced by a woman who wants only his seed. He has a fortune dangled before his eyes, only to have it replaced by telephone books and used boxer shorts. To heal and keep himself whole he stirs himself another White Russian, has a toke, sits in a warm bath. Like the Buddha, he focuses on the big picture.",1
59,OS_Doc2_The-Lego-Movie.docx,"After successfully testing the computer-animated waters on the smaller screen with the likes of LEGO Star Wars and LEGO Ninjago, not to mention a series of hit video games, everybody’s favorite Danish interlocking brick system has finally been transformed into a big 3D animated feature—with wildly entertaining results.

Arriving at a time when feature animation was looking and feeling mighty anemic—essentially reconnecting the same dots until the next big thing comes along—The LEGO Movie shows ’em how it’s done.

It’s a non-stop blast from beginning to end, jam-packed with a wacky irreverence, dazzling state-of-the-art CGI (courtesy of Animal Logic) and a pitch-perfect voice cast headed by Chris Pratt, Elizabeth Banks and Will Ferrell.

Backed by an army of executive producers, the Warner Bros. and Village Roadshow presentation should translate beautifully into whatever corner of the earth it plays, with a laugh-and-you’ll-likely-miss-something potential for repeat viewings.

Not that there was ever much doubt about co-directors and writers Phil Lord and Christopher Miller being the right guys for the job, having previously surprised with Cloudy with a Chance of Meatballs and 21 Jump Street, but their gift for inspired lunacy hits fresh, imaginative heights in the anything-goes LEGO universe.

Serving as the idealistic heart of the picture is Emmet (endearingly voiced by Pratt) a sweet but generic regular guy of a LEGO minifigure with a prodigiously empty mind, blissfully content to let instruction manuals be his guide.

And that’s just the way President Business (Ferrell) wants it. A control freak of a CEO with world domination on his mind, his obsessive disdain for creative expression has turned him into the maniacal Lord Business, whose bidding his carried out by the swivel-headed Bad Cop/Good Cop (Liam Neeson).

But Emmet’s non-descript life is about to find meaning in a construction excavation pit when he stumbles across the elusive Piece of Resistance and, in the process, is earmarked as The Special--the one prophesied to reunite the great Master Builders and remove Lord Business from power before he destroys their various worlds.

Joining Emmet on his reluctant quest is the sassy, butt-kicking Wyldstyle (Banks), whose rebellious streak is represented by the hot-pink and turquoise ones in her hair; and Vitruvius, a blind, hippy-dippy sage (a hilariously loose Morgan Freeman).

They’re soon joined by Wyldstyle’s bf, Batman (a terrifically self-absorbed Will Arnett), and the cringingly sweet Unikitty (Alison Brie) who presides over the no-rules Cloud Cuckoo Land, along with numerous special guests.

Not only do Master Builders Lord & Miller, who crafted the script from a story by Dan Hageman & Kevin Hageman (Hotel Transylvania) manage keep all those careening bricks in the air with crack comic precision, they sneak in an affecting third act reveal that’s absolutely in lockstep with the venerable brand’s creative spirit.

It’s also vibrantly captured by those millions of LEGO pieces rendered, brick-by-brick, by Australia’s Animal Logic, whether taking the inherently three-dimensional form of a fiery explosion or, most vividly, a stormy, undulating LEGO sea.",0
60,DB_Doc2_Jordan_Peele_s_Us.docx,"Us, as soon as you’ve shaken off the chills it leaves you with, will send you off on a Google mission. First, you’ll look up the full text of a particularly apocalyptic verse from Jeremiah. Next you’ll look up Hands Across America, the Reagan-era charity stunt in which about 5 million Americans linked hands across the country for 15 minutes to fight hunger and homelessness (the actual numbers are dubious, but they did get a killer Toto song out of it). An ad for Hands opens Us, playing on a tube TV in an ’80s-era entertainment console, flanked by VHSes of The Goonies, C.H.U.D., and The Right Stuff. The obvious and not-so-obvious reference points for Jordan Peele’s film frame a lost chapter of recent American history so surreal that it’s easy to feel as if it must have been a dream, something from a collectively hallucinated alternate timeline.

Ideas about a hidden or bifurcated America abound in Us. It’s a home-invasion thriller paired with a more vast and ambitious science fiction conceit. In that regard only it is comparable to Peele’s beloved breakout Get Out; the filmmaker has a great sense of how to counterpoint interpersonal drama with big phenomena. But it’s a messier film than Get Out, in that it never quite gets around to saying the things it’s trying to say. This is not entirely a bad thing; its messiness allows the film to spend more time working up inventive scares than conveying an all-caps complete-sentence message. But Us’s central visual conceit — a family of doppelgängers’ attempt to violently usurp their doubles — is such a rich one psychologically, and only fleetingly does Peele really dig into the dread of that unnatural horror. 

The film opens 33 years ago, with young Adelaide (Madison Curry) spending the evening at a boardwalk carnival with her parents. Her parents fight; she wanders off into a hall of mirrors fun house, where she is terrified to encounter a flesh-and-blood double of herself. Flash forward to the present day, with Adelaide happily married to good-natured goofball Gabe and the mother of two children and, all of them en route to their beach house. Gabe toodles around in his new (to him) motorboat, and they all hang out with their friends Josh and Kitty. But a return to the beach where she got lost as a child reveals that whatever Adelaide saw that dark and stormy night in 1986 traumatized her and changed her forever, and now in present day, as if sprung from her nightmares, a quartet of doppelgängers mirroring her family arrive in the driveway, there to take their place.

But like those VHS tapes on the shelf in the opening shot, Us feels like something meant to be watched over and over until the tape wears down, and we graft our own meaning and nightmares onto it. It, and its unnerving performances, are the perfect conduit for contemporary anxieties about foreign threats, dissociation between our online selves and our physical selves, the sense that all our actions have been preordained by some power outside ourselves.",1
61,AEJ_Doc1_Review_how_to.docx,"There are moments in the “How to Train Your Dragon” series so beautifully realized, so attuned to the joys of flight and to nuances of light and shadow, that it’s worth wondering why the movies themselves never quite achieve your full surrender.

Perhaps the highs feel so stirring, in part, because they are surrounded by so much conventional din and clatter. To reach those lovely, near-wordless scenes of intimate communion between the young Viking leader Hiccup (Jay Baruchel) and his black-scaled companion, Toothless, you have to endure a few inscrutably busy action scenes and an awful lot of strained, obnoxious banter among Hiccup’s many, many friends. Couldn’t at least one of them have been incinerated or taken a fatal tumble along the way? The “Dragon” movies may aspire to be a PG-rated “Game of Thrones,” but that’s no reason to eliminate life-and-death stakes from the equation.

“The Hidden World” opens, Hiccup and his people have perhaps taken their dream of long-term coexistence past the limits of what is reasonable. the world’s “first Viking-dragon utopia,” though no one is rude enough to call it an infestation. Berk has since become a target for new villains like Grimmel (Murray Abraham), a fearsome dragon slayer determined to kill Toothless, the last of a rare breed of alpha dragons called Night Furies.

The intensity of Grimmel’s determination sends Hiccup in search of a permanent new refuge for his fellow Berkians, humans and dragons alike.  The entire village sets out in search of “the hidden world,” a secret destination at the ends of the Earth where, as we see Stoick telling Hiccup in periodic flashbacks, all dragons first originated.

Hiccup faces a lot of pressure to marry his girlfriend, Astrid (America Ferrera), though not, of course, from the relentlessly tough-willed Astrid herself. As if to further reinforce the subliminal connection between him and his master, Toothless finds a love interest of his own, a Light Fury dragon whose sleek body is covered with ivory-white scales.

Tale of interspecies harmony is complicated by a bit of intra-species romance. While the intense photorealism of the scenery has only deepened.

The supporting players are more crudely rendered, on both sides. The other dragons, for the most part, feel like colorful filler, equipped with all manner of inventive design curlicues but little in the way of personality. 

Far less interesting company than dragons should be, still preferable to Hiccup and Astrid’s relentlessly wisecracking friends, who once again include Ruffnut (Kristen Wiig), Snotlout (Jonah Hill) and Fishlegs (Christopher Mintz-Plasse). One of them keeps making inappropriate hot-mom jokes about Hiccup’s warrior mother, Valka (Cate Blanchett), who regrettably does not unleash her inner Galadriel.

 “How to Train Your Dragon” movies is that they have brought flickers of wit, grace and beauty to a lavish corporate enterprise without sufficiently transforming it. An epic, multiyear character arc has to compete with noisy action scenes and mirthless stabs at humor.

The elegiac ending is simplicity itself, a perfect close to a wondrously imperfect story.",0
62,JM_Doc1_Big_Daddy.docx,"""Big Daddy"" is a film about a seriously disturbed slacker who adopts a 5-year-old and tutors him in cynicism, cruel practical jokes and antisocial behavior. Adam Sandler stars as Sonny Koufax, a layabout who wins $200,000 in a lawsuit after a cab runs over his foot, and now hangs around the Manhattan loft that he shares with his roommate, a lawyer played by Jon Stewart. 



Little Julian (played by twins Cole and Dylan Sprouse) is dropped at the door. He is allegedly the roommate's love child. Sonny tries to turn the kid over to social services, but they're closed for Columbus Day, and so he ends up taking Julian to Central Park for his favorite pastime, which is throwing tree branches in the paths of speeding inline skaters. One middle-aged blader hits a branch, takes a nasty fall and ends up in the lagoon. What fun.

The predictable story has Sonny and Julian bonding. This is not as easy as it sounds, since any Adam Sandler character is self-obsessed to such a degree that his conversations sound like interior monologues. It is supposed to be funny that Sonny has a pathological hostility against society; when McDonald's won't serve them breakfast, he throws another customer's fries on the floor, and when a restaurant won't let the kid use the restroom, he and the kid pee on the restaurant's side door

The movie is filled to the limit with all the raunchy words allowed by the PG-13 rating. There's a crisis when a social worker (Josh Mostel) turns up, and Sonny impersonates his roommate and claims to be the kid's dad. We're supposed to think it would be nice if Sonny could win custody of little Julian. I think it would be a tragedy. If the kid turns out like Sonny, he's probably looking at prison time or heavy-duty community service. Sonny is the first couch potato I've seen with road rage.

The most entertaining supporting role is Layla (Joey Lauren Adams), whose sister is engaged to Sonny's roommate. Adams brings a certain sanity to the plot, although I don't know what a smart girl like Layla would see in this closed-off, angry creep. Even when Sonny tries to be nice, you can see the passive aggression peeking around his smile.

There have been many, many movies using the story that ""Big Daddy"" recycles. Chaplin's ""The Kid"" used Jackie Coogan as the urchin; ""Little Miss Marker"" (versions by Shirley Temple and Walter Matthau) was about an innocent tyke and a bookie; Jim Belushi's ""Curly Sue"" has some of the same elements. What they had in common were adults who might have made good parents. ""Big Daddy"" should be reported to the child welfare office.",1
